scan_timestamp_ns,odom_timestamp_ns,expert_command_timestamp_ns,range_000_deg,range_010_deg,range_020_deg,range_030_deg,range_040_deg,range_050_deg,range_060_deg,range_070_deg,range_080_deg,range_090_deg,range_100_deg,range_110_deg,range_120_deg,range_130_deg,range_140_deg,range_150_deg,range_160_deg,range_170_deg,range_180_deg,range_190_deg,range_200_deg,range_210_deg,range_220_deg,range_230_deg,range_240_deg,range_250_deg,range_260_deg,range_270_deg,range_280_deg,range_290_deg,range_300_deg,range_310_deg,range_320_deg,range_330_deg,range_340_deg,range_350_deg,measured_linear_velocity,measured_angular_velocity,measured_linear_acceleration,expert_linear_velocity,expert_angular_velocity
273400000000,273400000000,273382000000,1.0432867407798767,0.9838782846927643,0.9670426547527313,0.9686051905155182,0.6614741086959839,0.49841974675655365,0.41001570224761963,0.3562335819005966,0.3071155548095703,0.2974926382303238,0.27033960819244385,0.2820928990840912,0.2796557545661926,0.2949490547180176,0.3113623261451721,0.3470364212989807,0.41982440650463104,0.5186725556850433,0.7526535093784332,1.346028208732605,2.4749367237091064,0.7483228147029877,0.48037290573120117,0.39120398461818695,0.3464554697275162,0.32492007315158844,0.3020264655351639,0.29959215223789215,0.32720866799354553,0.34606634080410004,0.47107766270637513,2.590608596801758,1.8735665082931519,1.4789390563964844,1.2642545700073242,1.1347528100013733,0.1853512409196234,-0.078126715097257,0.03449945177508296,0.18535124091963112,-0.07812671509530078
273600000000,273600000000,273580000000,1.0129882097244263,0.9495981931686401,0.9308351278305054,0.940546303987503,0.6804611682891846,0.5270483791828156,0.4316350668668747,0.35966062545776367,0.3311663120985031,0.2964407503604889,0.2938380688428879,0.29029564559459686,0.28119993209838867,0.29660360515117645,0.3275604695081711,0.37097111344337463,0.43814121186733246,0.5393898785114288,0.7550082206726074,1.3280234932899475,2.4759883880615234,0.7451070547103882,0.47953712940216064,0.3840992599725723,0.34691427648067474,0.3140540271997452,0.30627553164958954,0.29797765612602234,0.3216274827718735,0.38763001561164856,3.5,2.594515085220337,1.8509125113487244,1.4505655169487,1.2187581658363342,1.0808178186416626,0.1843712147144294,-0.08335352149987929,-0.09415198288259541,0.1843712147133992,-0.08335352152853756
273800000000,273800000000,273777000000,0.9988122284412384,0.9398182928562164,0.8965899050235748,0.9007691740989685,0.7376484870910645,0.5529007017612457,0.4523383527994156,0.38603799045085907,0.33120298385620117,0.322578102350235,0.30022819340229034,0.29503268003463745,0.2997511476278305,0.3107922077178955,0.3453381210565567,0.373301699757576,0.43663959205150604,0.5342865288257599,0.7558726668357849,1.2440937757492065,2.4700918197631836,0.7833234369754791,0.49220025539398193,0.4008156806230545,0.36222149431705475,0.32570500671863556,0.30789273977279663,0.3095922917127609,0.33076290786266327,0.3973611295223236,3.5,2.6659339666366577,1.8575615286827087,1.4526817202568054,1.2240936756134033,1.0648817420005798,0.17160465837489092,-0.15144182200485523,-0.015864522859565522,0.17160465837488717,-0.15144182200060186
274000000000,274020000000,274009000000,0.9760335087776184,0.9131478667259216,0.8808691203594208,0.87213996052742,0.8920124471187592,0.6040343642234802,0.4911168962717056,0.4136396497488022,0.36120307445526123,0.3301016092300415,0.32082998752593994,0.3068012595176697,0.3004244863986969,0.32919490337371826,0.33997681736946106,0.37465502321720123,0.43242040276527405,0.5442978143692017,0.7201829254627228,1.1220032572746277,2.352136254310608,0.8686304092407227,0.5189110785722733,0.4065636098384857,0.35974952578544617,0.33604466915130615,0.3211982697248459,0.31923598051071167,0.347323402762413,0.41812221705913544,3.5,2.828706741333008,1.9169519543647766,1.4565994143486023,1.2177783846855164,1.0630555152893066,0.16336287187716514,-0.1953980165939756,-0.057382434202335464,0.1633628718760703,-0.19539801666095855
274200000000,274200000000,274202000000,0.9433194696903229,0.8731034398078918,0.8493971228599548,0.8392530083656311,0.8507680892944336,0.649046778678894,0.5222910642623901,0.43765753507614136,0.3852171301841736,0.35281381011009216,0.33432357013225555,0.33143582940101624,0.3240901827812195,0.3252998888492584,0.343908429145813,0.38224533200263977,0.4552295058965683,0.5297462642192841,0.701032966375351,1.0210210978984833,2.1324676275253296,1.0658469796180725,0.5273060500621796,0.4282175898551941,0.3650970458984375,0.3353166729211807,0.3148876875638962,0.32339149713516235,0.34734025597572327,0.4380912035703659,3.5,3.057684803009033,2.003672420978546,1.4876813888549805,1.2138983607292175,1.0454283952713013,0.16095866340169462,-0.2082204618627376,-0.014745366542223692,0.16007982567768403,-0.21290759638568507
274400000000,274400000000,274402000000,0.9298869371414185,0.8553443551063538,0.8298702538013458,0.8084205687046051,0.8268536925315857,0.7843020856380463,0.5562463402748108,0.47413647174835205,0.4051769971847534,0.3775223642587662,0.33578459918498993,0.3353065699338913,0.3327765166759491,0.34197190403938293,0.3533409833908081,0.3942224532365799,0.44727541506290436,0.5267650187015533,0.6761719286441803,0.9608466923236847,1.8249895572662354,2.0486427545547485,0.5635769069194794,0.4302932173013687,0.38505154848098755,0.33503349125385284,0.3206746280193329,0.3336239904165268,0.3722974359989166,0.4749280959367752,2.8768906593322754,3.3826634883880615,2.124807834625244,1.5391266345977783,1.2165434956550598,1.0439369082450867,0.15945857382465567,-0.21622093960685373,-0.002966870280840528,0.15917554367187467,-0.21773043375000173
274600000000,274600000000,274602000000,0.9292209148406982,0.8470308184623718,0.8093500137329102,0.7942816317081451,0.7820037007331848,0.8165934979915619,0.5894784927368164,0.5120917856693268,0.43007710576057434,0.38944727182388306,0.3687746673822403,0.35116346180438995,0.3437318950891495,0.3486674278974533,0.36066265404224396,0.4038189649581909,0.4310736656188965,0.5307402312755585,0.6682439744472504,0.9118540585041046,1.5641594529151917,2.668066620826721,0.6026616096496582,0.4527084231376648,0.3800649344921112,0.3490411043167114,0.33277255296707153,0.3352441042661667,0.3737569898366928,0.45667658746242523,2.2002745151519774,3.5,2.279089331626892,1.5836188793182373,1.2384909391403198,1.0494648218154907,0.15981271527856777,-0.2143321851871133,0.0,0.1597948696333628,-0.2144273619553985
274800000000,274800000000,274801000000,0.9207040965557098,0.8402747809886932,0.7940603196620941,0.7618642747402191,0.7554182708263397,0.7776691317558289,0.6870189905166626,0.5378109812736511,0.4785257875919342,0.4116571992635727,0.38499265909194946,0.37323254346847534,0.3535514920949936,0.36358341574668884,0.38189858198165894,0.39861732721328735,0.44670750200748444,0.5325909852981567,0.6509723961353302,0.8678078353404999,1.3765665888786316,2.5829190015792847,0.6362460851669312,0.47997981309890747,0.3954951912164688,0.35107505321502686,0.34502241015434265,0.33849045634269714,0.3930794447660446,0.4640023410320282,1.3603570818901063,3.5,2.453776478767395,1.6593626737594604,1.2581230998039246,1.0550701022148132,0.16128898400442626,-0.20645875198122,5.551115123125783e-13,0.1619569028621951,-0.20289651806829273
275000000000,275000000000,274999000000,0.927973061800003,0.8217994272708893,0.7746435105800629,0.7376241981983185,0.7251346409320831,0.7484664916992188,0.7697965800762177,0.565134197473526,0.5059086978435516,0.44883687794208527,0.4126622676849365,0.39306846261024475,0.37746183574199677,0.37823085486888885,0.3888072967529297,0.4253798574209213,0.450251042842865,0.5242403149604797,0.6394237577915192,0.8307322263717651,1.2733500003814697,2.458821654319763,0.7004560232162476,0.48216599225997925,0.4009534567594528,0.3610246479511261,0.3452056050300598,0.35549910366535187,0.3895171731710434,0.4870597720146179,0.989477127790451,3.5,2.652563953399658,1.7110495567321777,1.2911205887794495,1.0524637699127197,0.16401820569482695,-0.19190290297260715,0.004707298943418259,0.16486551950786524,-0.18738389595805208
275200000000,275200000000,275197000000,0.9007299840450287,0.8006618320941925,0.740831196308136,0.7180739045143127,0.6994455456733704,0.7001838088035583,0.7362501621246338,0.6327614784240723,0.5310556590557098,0.4702123701572418,0.4391135275363922,0.4109959155321121,0.39256326854228973,0.38982556760311127,0.4084622412919998,0.4307156950235367,0.4668750911951065,0.532182902097702,0.6582328975200653,0.8310488164424896,1.1813464760780334,2.245610475540161,0.723831295967102,0.4920516461133957,0.41268016397953033,0.3568428307771683,0.34946607053279877,0.36992326378822327,0.4014015793800354,0.4929196387529373,0.9138293564319611,3.5,2.8563106060028076,1.7679736018180847,1.3091014623641968,1.0490539073944092,0.16719348644980148,-0.17496807228928324,0.00968354967822993,0.1679681704261479,-0.17083642439387778
275400000000,275400000000,275394000000,0.8998724818229675,0.7859061062335968,0.7341421842575073,0.697157621383667,0.6740491390228271,0.6757544577121735,0.7049428224563599,0.7535221874713898,0.5571488738059998,0.5043821930885315,0.46188096702098846,0.43072445690631866,0.4174242615699768,0.4153948426246643,0.42255643010139465,0.4442368447780609,0.4883996993303299,0.5402186810970306,0.6497131884098053,0.812149703502655,1.162276804447174,2.0550665259361267,0.7823102474212646,0.48857568204402924,0.41248819231987,0.3733534514904022,0.3505016416311264,0.37470145523548126,0.4134434014558792,0.5211316645145416,0.9129565060138702,3.5,3.097064256668091,1.8432413339614868,1.3169443011283875,1.0440794229507446,0.1711063949411784,-0.15409922701825618,0.01625848817465858,0.1713231747843805,-0.15294306781663755
275600000000,275600000000,275593000000,0.8710925579071045,0.7746643126010895,0.705099880695343,0.6701839864253998,0.6557738184928894,0.6539219319820404,0.6685786545276642,0.7064985930919647,0.6172638237476349,0.5290534794330597,0.47912612557411194,0.4439258426427841,0.44482313096523285,0.439180925488472,0.4467179924249649,0.4511982202529907,0.49235647916793823,0.5694652795791626,0.6651316285133362,0.8073430061340332,1.1343256831169128,1.923784613609314,0.8076219856739044,0.5185123980045319,0.4107683151960373,0.36760708689689636,0.36646825075149536,0.386332169175148,0.43451839685440063,0.5389170348644257,0.9180065095424652,3.5,3.3384108543395996,1.917588472366333,1.331095576286316,1.0469173192977905,0.17497030188783347,-0.1334917233068722,0.018378075767877533,0.1752153428989866,-0.1321848378720715
275800000000,275800000000,275792000000,0.8680801093578339,0.7585100531578064,0.6834746897220612,0.6362963020801544,0.6274197995662689,0.6246196329593658,0.639143168926239,0.6736530959606171,0.7465343177318573,0.5496132373809814,0.5214126706123352,0.47852903604507446,0.4559807926416397,0.45289257168769836,0.4649743288755417,0.48556840419769287,0.516106128692627,0.5790843963623047,0.6899620890617371,0.8407393097877502,1.1240748167037964,1.8328123688697815,0.8078355491161346,0.508034348487854,0.4113985598087311,0.38079726696014404,0.38500070571899414,0.40661127865314484,0.45590801537036896,0.5745062232017517,0.9457204639911652,2.7459797859191895,3.5,1.9661926627159119,1.3372902274131775,1.0289225578308105,0.17897112799972748,-0.11215398403610632,0.019459849521230588,0.17906842724809818,-0.1116350546768097
276000000000,276000000000,275990000000,0.8520758748054504,0.7387159764766693,0.6614663898944855,0.6253303587436676,0.6049187481403351,0.5977338254451752,0.6049420237541199,0.6503199934959412,0.7044500112533569,0.6037767827510834,0.5373578071594238,0.5019764006137848,0.4755799472332001,0.48170001804828644,0.4883095920085907,0.5115320682525635,0.5463617444038391,0.6150908172130585,0.7040072977542877,0.8515110015869141,1.1490439176559448,1.795375943183899,0.7821275293827057,0.5011892020702362,0.4148194491863251,0.38390542566776276,0.3899315744638443,0.4168139696121216,0.4729875177145004,0.5784427225589752,0.978562980890274,2.679068899154663,3.5,1.9987456798553467,1.323715329170227,1.0296399593353271,0.18301445216328815,-0.09058958850727272,0.029643617896479846,0.18308032687068362,-0.0902382566896873
